Hours,Temperature
4.3595,35.7025
4.3595,35.5717
4.3756,36.0951
4.3756,35.9643
4.3756,35.8334
4.3756,35.7025
4.3756,35.5717
4.3916,36.0951
4.3916,35.9643
4.3916,35.8334
4.3916,35.7025
4.3916,35.5717
4.4077,36.0951
4.4077,35.9643
4.4077,35.8334
4.4077,35.7025
4.4077,35.5717
