Hours,Temperature
4.7289,30.8603
4.7289,30.7294
4.7289,30.5985
4.745,31.122
4.745,30.9911
4.745,30.8603
4.745,30.7294
4.745,30.5985
4.761,31.122
4.761,30.9911
4.761,30.8603
4.761,30.7294
4.761,30.5985
4.7771,31.122
4.7771,30.9911
4.7771,30.8603
4.7771,30.7294
4.7771,30.5985
4.7932,31.122
4.7932,30.9911
4.7932,30.8603
4.7932,30.7294
4.7932,30.5985
4.8092,31.122
4.8092,30.9911
4.8092,30.8603
4.8092,30.7294
4.8092,30.5985
4.8253,31.122
4.8253,30.9911
4.8253,30.8603
4.8253,30.7294
4.8253,30.5985
4.8413,31.122
4.8413,30.9911
4.8413,30.8603
4.8413,30.7294
4.8413,30.5985
4.8574,31.122
4.8574,30.9911
4.8574,30.8603
4.8574,30.7294
4.8574,30.5985
4.8735,31.122
4.8735,30.9911
4.8735,30.8603
4.8735,30.7294
4.8735,30.5985
4.8895,31.122
4.8895,30.9911
4.8895,30.8603
4.8895,30.7294
4.8895,30.5985
4.9056,31.122
4.9056,30.9911
4.9056,30.8603
4.9056,30.7294
4.9056,30.5985
4.9216,31.122
4.9216,30.9911
4.9216,30.8603
4.9216,30.7294
4.9216,30.5985
4.9377,31.122
4.9377,30.9911
4.9377,30.8603
4.9377,30.7294
4.9377,30.5985
4.9538,31.122
4.9538,30.9911
4.9538,30.8603
4.9538,30.7294
4.9538,30.5985
4.9698,31.122
4.9698,30.9911
4.9698,30.8603
4.9698,30.7294
4.9698,30.5985
4.9859,31.122
4.9859,30.9911
4.9859,30.8603
4.9859,30.7294
4.9859,30.5985
5.002,31.122
5.002,30.9911
5.002,30.8603
5.002,30.7294
5.002,30.5985
5.018,31.122
5.018,30.9911
5.018,30.8603
5.018,30.7294
5.018,30.5985
5.0341,31.122
5.0341,30.9911
5.0341,30.8603
5.0341,30.7294
5.0341,30.5985
5.0501,31.122
5.0501,30.9911
5.0501,30.8603
5.0501,30.7294
5.0501,30.5985
5.0662,31.2529
5.0662,31.122
5.0662,30.9911
5.0662,30.8603
5.0662,30.7294
5.0662,30.5985
5.0823,31.2529
5.0823,31.122
5.0823,30.9911
5.0823,30.8603
5.0823,30.7294
5.0823,30.5985
5.0983,31.2529
5.0983,31.122
5.0983,30.9911
5.0983,30.8603
5.0983,30.7294
5.0983,30.5985
5.1144,31.122
5.1144,30.9911
5.1144,30.8603
5.1144,30.7294
5.1144,30.5985
5.1304,31.122
5.1304,30.9911
5.1304,30.8603
5.1304,30.7294
5.1304,30.5985
5.1465,31.122
5.1465,30.9911
5.1465,30.8603
5.1465,30.7294
5.1465,30.5985
5.1626,31.122
5.1626,30.9911
5.1626,30.8603
5.1626,30.7294
5.1626,30.5985
5.1786,31.122
5.1786,30.9911
5.1786,30.8603
5.1786,30.7294
5.1786,30.5985
5.1947,31.2529
5.1947,31.122
5.1947,30.9911
5.1947,30.8603
5.1947,30.7294
5.1947,30.5985
5.2108,31.2529
5.2108,31.122
5.2108,30.9911
5.2108,30.8603
5.2108,30.7294
5.2108,30.5985
5.2268,31.122
5.2268,30.9911
5.2268,30.8603
5.2268,30.7294
